species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
cheetah,45.5,transverse,10,359.725,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,49,71.4264,24.8362,46.5902,0.327138,3.27138,10,8,7,0.167719,0.15942,10.911,-32.3165,43.2276,0.184478,0.151751,0.171702,0.188162,
cheetah,45.5,transverse,10,414.186,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,35,71.1154,25.2485,45.8669,0.321331,3.21331,10,8,7,0.165915,0.155416,12.8653,-28.6629,41.5282,0.186728,0.15429,0.172766,0.189276,
cheetah,45.5,transverse,10,476.892,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,35,70.8771,25.4295,45.4477,0.318505,3.18505,10,8,7,0.165345,0.153161,13.7305,-25.7405,39.471,0.188382,0.155654,0.173182,0.19029,
cheetah,45.5,transverse,10,549.091,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,43,70.6354,25.6036,45.0318,0.316204,3.16204,10,8,7,0.164676,0.151528,14.1742,-22.7892,36.9634,0.189751,0.156591,0.17333,0.190869,
cheetah,45.5,transverse,10,632.22,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,70.3971,25.752,44.6451,0.314112,3.14112,10,8,7,0.164133,0.149979,14.288,-20.4467,34.7346,0.191015,0.157127,0.173552,0.191851,
cheetah,45.5,transverse,10,727.936,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,58,70.1632,25.8864,44.2768,0.312977,3.12977,10,8,7,0.163573,0.149405,14.1457,-18.1909,32.3367,0.191712,0.157192,0.173586,0.191853,
cheetah,45.5,transverse,10,838.142,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,69.935,26.0072,43.9277,0.311955,3.11955,10,8,7,0.163013,0.148942,13.8042,-16.2111,30.0153,0.192336,0.156982,0.173223,0.192348,
cheetah,45.5,transverse,10,965.033,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,69.7304,26.1346,43.5958,0.309921,3.09921,10,8,7,0.162516,0.147406,13.3511,-14.5807,27.9318,0.193606,0.157585,0.173119,0.193667,
cheetah,45.5,transverse,10,1111.13,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,69.5597,26.2371,43.3226,0.308213,3.08213,10,8,7,0.161854,0.146358,12.6893,-13.0957,25.7849,0.194673,0.158035,0.172303,0.194799,
cheetah,45.5,transverse,10,1279.35,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,69.3667,26.2519,43.1148,0.305883,3.05883,10,8,7,0.159474,0.146409,12.1059,-11.4073,23.5132,0.196154,0.158986,0.166217,0.196154,
cheetah,45.5,transverse,10,1473.04,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,69.1857,26.2552,42.9304,0.30443,3.0443,10,8,7,0.157462,0.146968,11.3233,-10.1072,21.4305,0.197125,0.159123,0.1609,0.197195,
cheetah,45.5,transverse,10,1696.06,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,34,69.0589,26.3872,42.6717,0.303999,3.03999,10,8,7,0.157225,0.146774,10.4824,-8.98072,19.4631,0.197369,0.158878,0.160942,0.19737,
cheetah,45.5,transverse,10,1952.83,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,68.972,26.5194,42.4526,0.30374,3.0374,10,8,7,0.15706,0.14668,9.69828,-7.9479,17.6462,0.197538,0.158688,0.160861,0.197539,
cheetah,45.5,transverse,10,2248.48,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,68.9289,26.6414,42.2874,0.303244,3.03244,10,8,7,0.15687,0.146374,8.84041,-7.01782,15.8582,0.197877,0.15852,0.160881,0.197897,
